year,month,day,hour,lat,lon,sog,cog,hdg,khnp_buoy.ws,khnp_buoy.wd,kma_lightbecon.ws,kma_lightbecon.wd,kma_pagobuoy.max_wh,kma_pagobuoy.sig_wh,kma_pagobuoy.mean_wh,answer
2021,3,28,14,35.41008,129.46983,0.9,228.0,208.7,19.22,3,8.68,10.0,1.65,1.1,0.7,1
2021,3,28,15,35.41006,129.469879,1.0,213.0,210.4,10.84,2,6.44,10.0,1.55,1.1,0.75,1
2021,3,28,16,35.410124,129.469768,1.0,178.0,202.2,21.26,11,6.18,10.0,1.3,1.0,0.7,1
2021,3,28,17,35.410114,129.46977,1.0,222.4,207.5,23.65,9,8.08,10.0,1.4,1.0,0.6,1
2021,3,28,18,35.410167,129.469718,0.8,192.1,201.7,22.25,11,7.64,10.0,1.35,0.9,0.6,1
2021,3,28,19,35.41001,129.470228,0.6,186.8,212.8,15.4,11,3.55,11.0,1.15,0.9,0.6,1
2021,3,28,20,35.409946,129.470422,0.5,206.8,215.1,8.33,2,5.33,12.0,1.15,0.75,0.55,1
2021,3,28,21,35.410201,129.470087,0.4,206.0,208.6,28.19,0,4.67,12.0,0.9,0.65,0.45,1
2021,3,28,22,35.410228,129.469949,0.2,185.0,203.4,15.79,0,4.73,9.0,0.85,0.65,0.45,1
2021,3,28,23,35.410125,129.47014,0.4,221.6,209.0,15.1,0,7.13,9.0,0.85,0.65,0.4,1
2021,3,29,0,35.410076,129.47025,0.5,203.1,207.4,18.62,0,3.71,10.0,0.8,0.6,0.4,1
2021,3,29,1,35.410087,129.470178,0.5,243.4,210.6,30.93,4,3.39,11.0,0.85,0.55,0.4,1
2021,3,29,2,35.410006,129.470224,0.4,237.6,209.6,10.24,4,3.16,10.0,0.9,0.6,0.4,1
2021,3,29,3,35.410252,129.469733,0.6,203.4,199.5,12.01,14,6.1,10.0,1.0,0.65,0.45,1
2021,4,1,11,35.411672,129.456653,0.2,188.5,96.4,11.12,0,9.88,3.0,1.5,0.95,0.6,1
2021,4,1,12,35.412854,129.45691,0.2,192.4,100.1,16.75,1,10.43,3.0,1.5,1.0,0.7,1
2021,4,1,13,35.413494,129.457011,0.2,203.8,112.1,25.21,2,10.84,3.0,1.55,1.2,0.85,1
2021,4,1,14,35.413103,129.457013,0.2,227.6,109.8,20.12,3,11.4,3.0,1.85,1.2,0.8,1
2021,4,1,15,35.412674,129.457015,0.3,197.7,87.0,9.38,2,11.73,3.0,1.7,1.25,0.8,1
2021,4,1,16,35.412361,129.456946,0.5,215.6,70.8,9.66,13,12.35,3.0,1.8,1.3,0.9,1
2021,4,1,17,35.411891,129.457018,0.7,234.5,56.8,27.91,10,12.72,2.0,2.0,1.4,0.9,1
2021,4,1,18,35.411606,129.456977,0.5,218.3,53.3,48.11,9,12.42,3.0,2.35,1.5,1.05,1
2021,4,1,19,35.411699,129.456889,0.6,221.9,54.9,48.66,10,12.14,3.0,2.1,1.4,0.9,1
2021,4,1,20,35.411872,129.456768,0.6,233.0,57.2,42.65,10,11.48,3.0,2.45,1.55,0.95,1
2021,4,1,21,35.412027,129.456668,0.7,236.0,58.1,31.49,10,11.45,3.0,1.75,1.35,0.9,1
2021,4,1,22,35.41186,129.456707,0.7,225.5,59.3,17.92,9,11.93,3.0,2.4,1.65,1.1,1
2021,4,2,1,35.412543,129.456696,0.3,174.3,97.9,20.63,3,11.77,3.0,1.85,1.35,0.9,1
2021,4,2,6,35.411903,129.456811,0.6,217.4,57.5,10.84,10,10.3,2.0,2.3,1.6,1.05,1
2021,4,2,8,35.411663,129.456736,0.5,200.9,52.0,31.77,9,11.51,2.0,2.2,1.65,1.05,1
2021,4,2,9,35.411772,129.456863,0.7,175.0,54.1,27.69,9,10.54,2.0,2.1,1.55,1.0,1
2021,4,2,10,35.413521,129.457015,0.5,209.4,69.8,21.58,9,9.46,2.0,2.05,1.55,1.1,1
2021,4,2,11,35.413158,129.457018,0.3,215.9,66.2,9.01,11,9.86,2.0,2.25,1.6,1.05,1
2021,4,2,12,35.413385,129.457206,0.2,198.0,85.1,10.2,2,10.6,1.0,1.9,1.4,0.95,1
2021,4,2,13,35.413445,129.457436,0.2,176.4,89.0,17.91,3,10.92,2.0,1.65,1.3,0.85,1
2021,4,2,14,35.413652,129.457318,0.2,220.1,95.0,18.72,3,11.0,2.0,2.0,1.35,0.9,1
2021,4,2,15,35.413343,129.457286,0.1,213.9,83.5,12.42,3,10.86,2.0,1.8,1.3,0.85,1
2021,4,2,16,35.412933,129.456925,0.2,194.1,66.3,6.44,2,10.93,2.0,1.95,1.4,0.95,1
2021,4,2,17,35.413096,129.456214,0.5,229.0,50.1,20.05,9,11.26,2.0,1.65,1.2,0.8,1
2021,4,2,18,35.412927,129.456272,0.6,207.9,43.7,48.36,8,10.57,2.0,1.9,1.35,0.9,1
2021,4,2,19,35.412661,129.45634,0.5,209.8,37.8,17.46,12,9.57,2.0,1.65,1.15,0.7,1
2021,4,2,20,35.41271,129.456262,0.4,205.2,40.9,16.25,13,8.36,1.0,1.65,1.05,0.7,1
2021,4,2,21,35.413087,129.456003,0.4,208.6,50.5,26.4,10,7.2,1.0,1.45,0.95,0.6,1
2021,4,2,22,35.412917,129.456144,0.2,198.6,54.0,14.46,11,6.68,1.0,1.25,0.95,0.6,1
2021,4,2,23,35.414324,129.456631,0.2,135.7,92.2,8.34,8,5.64,0.0,1.25,0.85,0.55,1
2021,4,3,0,35.415995,129.458616,0.2,156.0,172.6,13.6,4,3.96,15.0,1.2,0.85,0.55,1
2021,4,3,1,35.416095,129.45901,0.2,181.5,181.9,27.1,3,2.49,4.0,1.1,0.8,0.55,1
2021,4,3,2,35.416003,129.459446,0.1,167.7,189.8,44.13,4,2.72,15.0,1.15,0.8,0.55,1
2021,4,3,3,35.416103,129.459293,0.2,203.4,197.4,25.79,4,2.68,15.0,0.95,0.7,0.5,1
2021,4,3,4,35.416146,129.459237,0.2,199.6,201.6,22.96,2,2.84,15.0,1.1,0.8,0.5,1
2021,4,3,5,35.416204,129.459244,0.1,207.9,198.5,19.32,4,2.46,15.0,0.9,0.7,0.45,1
2021,4,3,6,35.416221,129.459266,0.1,190.0,187.2,12.29,3,1.75,1.0,1.0,0.65,0.45,1
2021,4,3,7,35.41629,129.459027,0.1,278.2,177.4,6.17,1,2.26,1.0,0.9,0.65,0.4,1
2021,4,3,8,35.416097,129.458895,0.1,247.6,174.2,7.75,12,2.22,1.0,1.0,0.7,0.4,1
2021,4,3,9,35.416363,129.458714,0.1,205.7,171.6,15.2,10,1.78,2.0,0.85,0.65,0.4,1
2021,4,3,10,35.416527,129.458724,0.1,175.7,173.8,12.93,10,2.12,2.0,0.8,0.6,0.4,1
2021,4,3,11,35.419414,129.457445,0.1,229.7,173.2,9.24,12,1.59,4.0,1.0,0.65,0.4,1
2021,4,3,12,35.419294,129.457413,0.1,232.0,171.6,9.85,2,0.84,4.0,0.8,0.65,0.4,1
2021,4,3,13,35.419515,129.457398,0.1,208.5,175.5,12.63,2,1.23,8.0,1.1,0.65,0.45,1
2021,4,3,14,35.419642,129.457264,0.1,191.1,176.7,15.75,1,3.54,9.0,1.0,0.7,0.45,1
2021,4,3,15,35.419556,129.4572,0.1,253.2,175.2,20.95,3,4.57,11.0,0.95,0.65,0.45,1
2021,4,3,16,35.419622,129.457241,0.1,239.6,177.4,14.98,2,4.6,11.0,0.95,0.7,0.5,1
2021,4,3,17,35.419394,129.457223,0.1,140.6,175.7,6.33,2,2.78,11.0,1.05,0.75,0.45,1
2021,4,3,18,35.419395,129.456844,0.1,238.7,170.8,13.9,11,3.45,10.0,0.95,0.6,0.4,1
2021,4,3,19,35.419852,129.455429,0.1,210.9,147.6,22.28,9,2.9,10.0,0.9,0.55,0.4,1
2021,4,3,20,35.420046,129.454871,0.1,162.6,139.8,19.38,9,1.22,9.0,0.75,0.55,0.4,1
2021,4,3,21,35.419775,129.454803,0.1,188.0,129.6,26.54,9,3.93,2.0,0.75,0.55,0.35,1
2021,4,3,22,35.418221,129.45397,0.3,198.5,76.5,18.89,10,9.64,2.0,0.8,0.6,0.4,1
2021,4,3,23,35.416691,129.453971,0.3,208.9,46.0,22.56,9,9.86,2.0,1.15,0.75,0.5,1
2021,4,4,0,35.416816,129.453831,0.3,210.5,48.8,13.55,9,7.73,1.0,1.3,0.95,0.65,1
2021,4,4,1,35.416721,129.453987,0.2,187.0,51.3,7.63,10,9.04,1.0,1.55,1.05,0.65,1
2021,4,4,2,35.416465,129.454281,0.5,212.7,41.2,7.39,15,10.93,2.0,1.8,1.35,0.9,1
2021,4,4,3,35.416246,129.454528,0.5,200.0,36.8,11.52,0,11.63,1.0,2.3,1.5,0.95,1
2021,4,4,4,35.416329,129.454609,0.7,193.9,72.3,12.6,2,12.82,1.0,2.35,1.6,1.05,1
2021,4,4,5,35.419476,129.452988,0.8,197.5,97.8,9.93,3,13.87,1.0,2.35,1.65,1.1,1
2021,4,7,19,35.431857,129.444694,0.1,173.7,201.1,5.89,1,7.24,10.0,0.9,0.65,0.4,1
2021,4,7,20,35.431804,129.444968,0.1,191.1,208.6,11.81,1,6.0,11.0,1.0,0.6,0.4,1
2021,4,7,21,35.431687,129.445163,0.1,245.0,217.9,18.88,3,7.98,11.0,0.8,0.55,0.35,1
2021,4,7,22,35.43172,129.445109,0.1,245.0,214.0,8.52,4,6.65,11.0,0.85,0.55,0.35,1
2021,4,7,23,35.431743,129.445163,0.1,245.0,212.6,9.14,6,4.28,13.0,0.65,0.45,0.3,1
2021,4,8,0,35.431498,129.445468,0.1,245.0,228.7,13.26,7,2.97,14.0,0.7,0.5,0.3,1
2021,4,8,1,35.430993,129.445781,0.1,239.5,244.8,9.37,14,3.2,14.0,0.6,0.45,0.3,1
2021,4,8,2,35.429201,129.44558,0.2,210.3,311.3,8.48,15,2.22,8.0,0.5,0.35,0.2,1
2021,4,8,3,35.428952,129.445659,0.1,75.1,322.4,7.17,12,8.47,14.0,0.45,0.3,0.2,1
2021,4,8,4,35.429684,129.446174,0.1,240.5,286.2,9.7,7,9.58,14.0,0.5,0.35,0.2,1
2021,4,8,6,35.431579,129.444984,0.1,289.4,212.4,10.26,0,5.14,15.0,0.4,0.3,0.25,1
2021,4,8,7,35.431664,129.444646,0.1,273.2,207.1,23.69,3,3.33,4.0,0.4,0.3,0.2,1
2021,4,8,8,35.43168,129.444608,0.0,273.2,201.0,35.04,4,4.65,3.0,0.4,0.3,0.2,1
2021,4,8,9,35.43165,129.44461,0.1,273.2,184.5,40.42,4,5.65,3.0,0.4,0.25,0.2,1
2021,4,8,10,35.431324,129.444512,0.1,234.8,172.4,34.72,4,10.43,3.0,0.5,0.35,0.2,1
2021,4,8,11,35.430159,129.443293,0.2,225.1,128.2,15.34,3,11.44,3.0,0.9,0.6,0.4,1
2021,4,8,12,35.427756,129.442006,0.2,172.0,73.2,9.23,3,11.86,2.0,1.6,1.05,0.7,1
2021,4,8,13,35.424298,129.436749,0.7,222.6,99.0,8.05,11,9.86,3.0,1.95,1.4,0.95,1
2021,4,8,14,35.424246,129.438284,0.4,227.3,46.2,26.04,11,8.09,3.0,1.7,1.3,0.9,1
2021,4,8,15,35.424103,129.437949,0.3,217.3,50.8,32.32,11,6.96,3.0,1.6,1.1,0.7,1
2021,4,8,16,35.424215,129.437805,0.2,199.5,57.7,34.16,9,5.8,3.0,1.15,0.9,0.6,1
2021,4,8,17,35.424637,129.437598,0.2,238.7,76.8,19.01,8,4.33,4.0,1.15,0.85,0.6,1
2021,4,8,18,35.425512,129.437592,0.4,168.3,114.5,15.12,10,3.44,3.0,1.15,0.8,0.55,1
2021,4,8,19,35.426334,129.438574,0.4,120.2,140.7,5.97,10,2.29,4.0,1.1,0.75,0.5,1
2021,4,8,20,35.426917,129.439624,0.2,172.9,166.6,7.11,3,1.86,15.0,0.9,0.7,0.45,1
2021,4,8,21,35.426884,129.439845,0.1,180.3,174.7,9.37,15,2.85,15.0,1.0,0.75,0.45,1
2021,4,8,22,35.42683,129.440026,0.1,173.2,180.4,12.22,1,3.48,15.0,1.15,0.7,0.45,1
2021,4,8,23,35.426674,129.440183,0.1,193.7,188.1,6.59,2,3.21,14.0,1.05,0.75,0.5,1
2021,4,9,0,35.425763,129.440427,0.2,166.2,236.5,8.3,8,3.43,14.0,0.85,0.65,0.4,1
2021,4,9,1,35.42428,129.440144,0.2,233.3,234.9,23.15,10,3.48,15.0,1.0,0.7,0.5,1
2021,4,9,2,35.423788,129.43945,0.1,219.9,108.0,38.44,8,3.78,15.0,0.95,0.65,0.35,1
2021,4,9,3,35.423646,129.439204,0.1,185.6,110.4,41.12,8,3.49,15.0,0.75,0.6,0.45,1
2021,4,9,4,35.423742,129.439224,0.1,184.9,40.4,35.4,8,3.57,15.0,0.75,0.55,0.3,1
2021,4,9,5,35.423943,129.439713,0.2,115.3,102.3,22.58,8,3.65,15.0,0.75,0.55,0.4,1
2021,4,9,6,35.424371,129.438863,0.2,252.4,88.3,10.75,9,3.58,1.0,0.7,0.5,0.3,1
2021,4,9,7,35.426149,129.438306,0.2,174.9,127.4,5.92,3,5.27,2.0,0.65,0.5,0.3,1
2021,4,9,8,35.426499,129.438553,0.1,104.9,140.3,17.85,3,7.8,2.0,0.85,0.6,0.35,1
2021,4,9,9,35.427034,129.43935,0.1,216.0,156.1,13.81,3,7.57,4.0,1.0,0.7,0.45,1
2021,4,9,10,35.426982,129.439523,0.1,192.1,157.0,15.64,4,6.83,2.0,1.15,0.7,0.5,1
2021,4,9,11,35.426706,129.439846,0.1,156.3,161.8,17.9,2,4.42,2.0,1.15,0.75,0.55,1
2021,4,9,12,35.426436,129.439674,0.2,223.6,146.7,11.69,3,10.26,3.0,1.4,0.95,0.6,1
2021,4,9,13,35.428581,129.44155,0.4,195.9,75.9,6.59,8,10.85,2.0,1.55,1.05,0.7,1
2021,4,9,14,35.429355,129.441609,0.5,220.5,50.8,9.03,11,9.98,3.0,1.55,1.15,0.8,1
2021,4,9,15,35.429178,129.441208,0.5,219.9,45.6,22.39,9,10.82,3.0,2.05,1.3,0.9,1
2021,4,9,16,35.428421,129.440246,0.7,221.0,43.5,40.79,9,10.52,3.0,2.0,1.55,0.95,1
2021,4,9,17,35.430463,129.441717,1.1,103.3,50.4,37.04,9,9.61,3.0,2.05,1.45,1.0,1
2021,4,9,18,35.439354,129.447611,0.5,198.4,61.4,27.58,9,9.46,3.0,2.0,1.45,1.0,1
2021,4,9,19,35.439573,129.447414,0.2,198.8,73.9,16.21,10,8.86,3.0,2.25,1.3,0.85,1
2021,4,9,20,35.440025,129.447288,0.1,159.3,96.1,9.02,14,8.1,3.0,1.85,1.35,0.9,1
2021,4,9,21,35.440606,129.447459,0.1,147.2,116.2,14.02,2,7.58,3.0,2.0,1.55,1.05,1
2021,4,9,22,35.442941,129.445366,0.1,160.1,124.6,16.49,3,6.64,3.0,1.9,1.3,0.8,1
2021,4,9,23,35.448257,129.438065,0.1,181.6,113.0,9.74,4,5.65,3.0,2.05,1.3,0.9,1
2021,4,10,0,35.447865,129.437813,0.2,190.1,94.7,9.16,4,5.99,3.0,1.9,1.3,0.85,1
2021,4,10,1,35.447137,129.438305,0.2,162.4,79.8,10.32,9,5.56,3.0,1.85,1.35,0.95,1
2021,4,10,2,35.446777,129.438398,0.2,170.6,63.1,21.84,9,4.21,3.0,1.8,1.2,0.8,1
2021,4,10,3,35.446939,129.438249,0.2,214.1,52.6,35.04,8,4.15,15.0,1.45,1.1,0.75,1
2021,4,10,4,35.447134,129.438004,0.2,194.9,51.0,29.12,9,3.98,15.0,1.55,1.0,0.65,1
2021,4,10,5,35.447205,129.438036,0.2,180.8,51.8,24.69,9,3.6,15.0,1.45,0.95,0.6,1
2021,4,10,6,35.447141,129.438262,0.1,146.3,64.0,15.99,10,4.33,15.0,1.25,0.85,0.6,1
2021,4,10,7,35.44767,129.438452,0.1,131.6,97.6,8.47,7,5.16,1.0,1.35,0.95,0.6,1
2021,4,10,8,35.448817,129.43795,0.1,169.4,127.3,12.42,2,4.76,3.0,1.05,0.85,0.55,1
2021,4,10,9,35.449056,129.439689,0.1,101.9,147.2,17.87,2,3.97,3.0,1.25,0.85,0.55,1
2021,4,10,10,35.448232,129.441138,0.1,207.4,147.4,31.39,3,3.72,3.0,1.35,0.95,0.65,1
2021,4,10,11,35.448237,129.440326,0.1,240.7,119.2,13.27,2,4.02,3.0,1.25,0.9,0.55,1
2021,4,10,12,35.448415,129.439875,0.1,228.8,118.4,13.19,2,3.38,3.0,1.1,0.8,0.55,1
2021,4,10,13,35.44849,129.439479,0.1,220.8,113.8,7.86,3,3.28,4.0,1.0,0.8,0.55,1
2021,4,10,14,35.447628,129.439101,0.1,236.7,92.1,7.81,11,3.1,5.0,1.15,0.8,0.5,1
2021,4,10,15,35.447672,129.438329,0.1,215.2,74.4,21.22,10,3.26,4.0,1.1,0.8,0.55,1
2021,4,10,16,35.447722,129.438322,0.1,201.4,77.6,15.26,9,2.62,5.0,1.0,0.75,0.5,1
2021,4,10,17,35.447806,129.438311,0.1,189.4,80.4,19.41,9,2.8,5.0,1.0,0.7,0.5,1
2021,4,10,18,35.448461,129.438541,0.1,112.8,105.4,15.84,10,2.55,3.0,0.85,0.65,0.45,1
2021,4,10,19,35.448628,129.439284,0.1,92.6,123.9,7.29,10,2.01,4.0,0.9,0.65,0.4,1
2021,4,10,20,35.449347,129.439713,0.1,92.2,159.9,8.75,2,1.68,2.0,0.9,0.55,0.4,1
2021,4,10,21,35.449791,129.439864,0.0,135.3,184.0,17.25,3,3.37,15.0,0.9,0.6,0.4,1
2021,4,10,22,35.449843,129.439857,0.0,131.8,186.4,20.64,0,3.73,14.0,0.8,0.6,0.4,1
2021,4,10,23,35.449683,129.440022,0.1,131.0,193.9,22.53,3,3.86,14.0,0.7,0.55,0.35,1
2021,4,11,0,35.448466,129.440935,0.1,147.3,249.6,16.83,3,3.74,15.0,0.75,0.6,0.4,1
2021,4,11,1,35.448775,129.439745,0.0,190.6,122.1,11.56,1,3.89,14.0,0.85,0.6,0.45,1
2021,4,11,2,35.448379,129.440275,0.1,185.2,233.4,8.96,6,4.06,14.0,0.85,0.6,0.4,1
2021,4,11,3,35.44732,129.440921,0.1,195.0,227.3,14.08,9,4.07,15.0,0.85,0.55,0.4,1
2021,4,11,4,35.446763,129.440832,0.1,208.2,174.3,11.5,7,4.0,15.0,0.85,0.55,0.4,1
2021,4,11,5,35.446656,129.440433,0.1,178.6,138.4,29.22,8,4.08,15.0,0.85,0.65,0.45,1
2021,4,11,6,35.446844,129.440091,0.1,163.7,134.3,33.78,8,4.13,15.0,0.95,0.6,0.45,1
2021,4,11,7,35.448313,129.439208,0.2,217.6,122.6,21.51,9,2.37,15.0,1.0,0.75,0.5,1
2021,4,11,8,35.449048,129.439396,0.1,144.9,117.6,8.65,8,2.39,2.0,1.05,0.8,0.5,1
2021,4,11,9,35.448784,129.441263,0.1,139.9,173.5,13.13,2,1.61,2.0,1.0,0.7,0.45,1
2021,4,11,10,35.448892,129.441411,0.0,183.4,186.3,14.3,0,1.52,2.0,0.95,0.7,0.5,1
2021,4,11,11,35.448937,129.441493,0.1,232.4,188.3,13.73,1,1.79,7.0,1.15,0.75,0.5,1
2021,4,11,12,35.448795,129.441577,0.1,258.7,183.7,16.4,2,1.52,7.0,0.9,0.7,0.45,1
2021,4,11,13,35.449103,129.439583,0.1,227.6,134.1,15.08,4,1.04,5.0,1.0,0.75,0.5,1
2021,4,11,14,35.448842,129.43951,0.1,244.7,123.0,10.5,6,1.24,4.0,1.0,0.7,0.45,1
2021,4,11,15,35.448414,129.439092,0.1,206.6,108.8,20.39,8,1.95,4.0,0.85,0.65,0.4,1
2021,4,11,16,35.448375,129.438223,0.1,179.4,91.9,12.71,13,2.16,3.0,0.9,0.65,0.45,1
2021,4,11,17,35.448061,129.438732,0.1,174.0,94.9,18.08,9,2.16,4.0,0.75,0.55,0.35,1
2021,4,11,18,35.448185,129.439048,0.1,112.5,109.2,14.02,7,2.34,4.0,0.8,0.6,0.4,1
2021,4,11,19,35.449092,129.439001,0.1,72.5,135.4,14.11,10,1.81,15.0,0.75,0.6,0.4,1
2021,4,11,20,35.449606,129.439404,0.1,128.2,156.1,7.16,5,1.77,15.0,0.75,0.5,0.3,1
2021,4,11,21,35.449641,129.440168,0.1,108.4,177.0,15.04,3,1.62,5.0,0.75,0.55,0.35,1
2021,4,11,22,35.452425,129.436676,0.1,158.3,184.9,34.92,4,2.42,15.0,0.8,0.6,0.4,1
2021,4,11,23,35.451267,129.442049,0.1,207.5,197.6,25.88,4,3.26,15.0,0.95,0.7,0.45,1
2021,4,12,0,35.450709,129.442746,0.1,233.1,212.0,26.39,4,3.01,15.0,0.9,0.7,0.45,1
2021,4,12,1,35.451276,129.441459,0.1,208.6,255.2,19.16,2,3.32,15.0,1.0,0.65,0.45,1
2021,4,12,2,35.450311,129.44186,0.1,200.4,187.7,7.94,3,2.99,15.0,0.75,0.6,0.4,1
2021,4,12,3,35.449835,129.441247,0.1,201.4,79.2,11.63,10,2.93,15.0,0.85,0.55,0.4,1
2021,4,12,4,35.448879,129.441786,0.1,212.3,97.9,29.3,8,2.58,15.0,0.7,0.5,0.35,1
2021,4,12,5,35.448617,129.441314,0.1,238.7,40.6,29.12,8,2.6,15.0,0.65,0.5,0.35,1
2021,4,12,6,35.449422,129.440575,0.1,149.6,69.3,22.65,8,1.02,15.0,0.65,0.5,0.3,1
2021,4,12,7,35.450158,129.440962,0.1,89.4,121.0,20.49,9,1.04,14.0,0.65,0.5,0.35,1
2021,4,12,8,35.450476,129.441711,0.1,143.4,163.1,7.7,9,0.25,0.0,0.75,0.5,0.4,1
2021,4,12,9,35.450758,129.442156,0.1,153.1,181.2,17.22,3,0.42,0.0,0.8,0.55,0.35,1
2021,4,12,10,35.450869,129.44244,0.0,212.7,193.8,38.96,3,2.14,11.0,0.75,0.55,0.4,1
2021,4,12,11,35.4509,129.442598,0.1,238.3,198.5,19.98,4,1.35,11.0,0.95,0.55,0.35,1
2021,4,12,12,35.450814,129.442314,0.1,259.1,193.0,31.04,4,1.03,2.0,1.2,0.85,0.55,1
2021,4,12,13,35.450421,129.442202,0.1,241.6,173.9,21.08,3,1.1,5.0,1.15,0.8,0.55,1
2021,4,12,14,35.447908,129.44514,0.2,191.8,160.3,11.92,4,0.57,0.0,1.05,0.75,0.55,1
2021,4,12,15,35.445655,129.447499,0.1,217.4,147.6,7.57,1,0.0,0.0,1.05,0.75,0.5,1
2021,4,12,16,35.446014,129.44685,0.1,186.1,144.9,20.87,10,4.25,9.0,1.05,0.75,0.45,1
2021,4,12,17,35.445864,129.446935,0.1,164.5,144.7,27.41,9,6.77,9.0,0.95,0.7,0.45,1
2021,4,12,18,35.446185,129.446952,0.1,188.3,152.9,15.59,10,7.82,9.0,1.3,0.8,0.5,1
2021,4,12,19,35.44629,129.447198,0.2,178.7,162.2,12.11,11,10.44,9.0,1.15,0.8,0.55,1
2021,4,12,20,35.446555,129.447473,0.1,140.5,169.7,8.18,0,11.46,9.0,1.2,0.8,0.55,1
2021,4,12,21,35.449932,129.446721,0.5,217.3,182.9,28.88,2,13.02,9.0,1.3,1.0,0.65,1
2021,4,12,22,35.450234,129.446678,1.1,155.3,176.1,32.27,0,12.71,10.0,1.4,0.95,0.6,1
2021,4,21,9,35.393059,129.456939,0.0,293.0,185.7,52.84,3,6.04,9.0,0.5,0.3,0.2,1
2021,4,21,10,35.393054,129.456898,0.0,178.4,184.9,51.11,3,4.89,9.0,0.5,0.4,0.2,1
2021,4,21,11,35.393063,129.456756,0.0,155.2,181.9,43.99,3,3.46,8.0,0.6,0.4,0.3,1
2021,4,21,12,35.393025,129.456804,0.0,209.1,182.5,37.06,3,2.81,9.0,0.5,0.4,0.2,1
2021,4,21,13,35.392959,129.456794,0.0,277.6,182.8,24.88,4,1.45,8.0,0.7,0.4,0.3,1
2021,4,21,14,35.392778,129.457091,0.0,211.7,192.6,18.78,14,1.16,7.0,0.7,0.5,0.3,1
2021,4,21,15,35.392708,129.457346,0.0,258.7,204.3,18.75,14,0.48,6.0,0.6,0.4,0.3,1
2021,4,21,16,35.39279,129.457274,0.0,316.1,204.1,14.86,14,0.07,0.0,0.6,0.4,0.3,1
2021,4,21,17,35.392821,129.45728,0.0,192.6,202.6,16.99,14,0.0,0.0,0.7,0.4,0.3,1
2021,4,21,18,35.392842,129.457221,0.0,274.2,199.4,16.9,14,0.24,0.0,0.5,0.4,0.3,1
2021,4,21,19,35.392878,129.457193,0.0,274.2,197.8,12.35,0,1.23,15.0,0.5,0.4,0.3,1
2021,4,21,20,35.392774,129.457109,0.0,263.7,191.7,9.27,1,2.29,15.0,0.5,0.4,0.3,1
2021,4,21,21,35.392736,129.455983,0.1,239.9,156.7,6.76,4,3.54,15.0,0.4,0.3,0.2,1
2021,4,21,22,35.392678,129.455493,0.0,139.9,139.8,11.82,12,2.95,15.0,0.5,0.4,0.2,1
2021,4,21,23,35.392748,129.455671,0.0,160.7,145.4,19.51,9,2.43,15.0,0.5,0.3,0.2,1
2021,4,22,0,35.392137,129.454933,0.0,186.2,110.3,20.59,9,3.05,15.0,0.5,0.3,0.2,1
2021,4,22,1,35.392407,129.45508,0.1,114.0,123.5,19.41,9,3.04,15.0,0.4,0.3,0.2,1
2021,4,22,2,35.392079,129.45498,0.0,146.6,104.7,11.64,9,3.03,15.0,0.5,0.3,0.2,1
2021,4,22,3,35.392723,129.455742,0.1,105.4,141.8,6.12,11,2.44,15.0,0.6,0.3,0.2,1
2021,4,22,4,35.392753,129.456327,0.1,179.9,167.7,10.54,0,2.39,15.0,0.3,0.3,0.2,1
2021,4,22,5,35.392862,129.456565,0.1,141.7,171.4,10.07,14,3.81,1.0,0.5,0.3,0.2,1
2021,4,22,6,35.39285,129.456766,0.0,227.5,173.5,10.14,7,2.01,0.0,0.5,0.3,0.2,1
2021,4,22,7,35.392627,129.456977,0.0,235.6,193.9,11.28,5,2.86,0.0,0.5,0.3,0.2,1
2021,4,22,8,35.392738,129.456954,0.0,313.3,213.6,8.41,7,3.19,1.0,0.4,0.3,0.2,1
2021,4,22,9,35.39285,129.456875,0.0,296.7,198.8,21.84,6,3.82,2.0,0.4,0.3,0.2,1
2021,4,22,10,35.392776,129.456799,0.0,278.7,185.7,20.87,6,4.84,2.0,0.4,0.3,0.2,1
2021,4,22,11,35.392707,129.456194,0.1,234.2,158.3,20.53,6,4.36,2.0,0.4,0.3,0.2,1
2021,4,22,12,35.392246,129.455229,0.0,217.6,125.6,15.27,6,3.85,2.0,0.4,0.3,0.2,1
2021,4,22,13,35.391287,129.454432,0.1,187.2,94.6,12.08,6,5.07,2.0,0.5,0.3,0.2,1
2021,4,22,14,35.38963,129.454394,0.2,198.8,51.4,13.48,5,6.7,2.0,0.4,0.3,0.2,1
2021,4,22,15,35.389158,129.454473,0.2,237.3,51.8,10.89,4,6.25,1.0,0.5,0.3,0.2,1
2021,4,22,16,35.406321,129.450748,0.2,203.7,50.3,7.84,0,6.59,1.0,0.6,0.5,0.3,1
2021,4,22,17,35.416005,129.448838,0.2,213.4,56.1,10.28,0,6.92,1.0,0.7,0.5,0.3,1
2021,4,22,18,35.414618,129.449372,0.1,173.1,50.1,19.44,2,7.99,1.0,0.7,0.5,0.3,1
2021,4,22,19,35.418514,129.449489,0.2,114.2,143.1,21.92,3,5.53,1.0,0.6,0.4,0.3,1
2021,4,22,20,35.416046,129.450888,0.1,123.5,221.0,20.78,3,3.81,2.0,0.6,0.4,0.3,1
2021,4,22,21,35.416453,129.448618,0.3,204.2,91.2,12.96,2,5.24,1.0,0.5,0.4,0.3,1
2021,4,22,22,35.41431,129.448794,0.1,204.4,49.0,12.01,2,8.67,1.0,0.7,0.5,0.3,1
